Id,Activity Date,Total Steps,Total Dis.,Tracker Dis.,Logged Activities Dis.,Very Active Dis.,Moderately Active Dis.,Lightly Active Dis.,Sedentary Active Dis.,Very Active Min.,Moderately Active Min.,Lightly Active Min.,Sedentary Min.,Calories,,,,
8792009665,4/29/2016,8360,5.35 miles,5.35 miles,. miles,.14 miles,4.93 miles,.28 miles,. miles,0:06,6:20,0:14,10:34,3101,,,,
8792009665,4/30/2016,7174,4.59 miles,4.59 miles,. miles,.33 miles,3.91 miles,.36 miles,. miles,0:10,5:01,0:20,12:29,2896,,,,
8792009665,5/1/2016,1619,1.04 miles,1.04 miles,. miles,. miles,1.04 miles,. miles,. miles,0:00,1:19,0:00,13:54,1962,,,,
8792009665,5/2/2016,1831,1.17 miles,1.17 miles,. miles,. miles,1.17 miles,. miles,. miles,0:00,1:41,0:00,15:16,2015,,,,
8792009665,5/3/2016,2421,1.55 miles,1.55 miles,. miles,. miles,1.55 miles,. miles,. miles,0:00,2:36,0:00,12:19,2297,,,,
8792009665,5/4/2016,2283,1.46 miles,1.46 miles,. miles,. miles,1.46 miles,. miles,. miles,0:00,2:09,0:00,14:08,2067,,,,
8792009665,5/5/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,5/6/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,5/7/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,5/8/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,5/9/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,24:00,1688,,,,
8792009665,5/10/2016,0,. miles,. miles,. miles,. miles,. miles,. miles,. miles,0:00,0:00,0:00,0:48,57,,,,
8877689391,4/12/2016,23186,20.4 miles,20.4 miles,. miles,12.22 miles,7.82 miles,.34 miles,. miles,1:25,5:12,0:07,17:16,3921,,,,
8877689391,4/13/2016,15337,9.58 miles,9.58 miles,. miles,3.55 miles,5.64 miles,.38 miles,. miles,1:48,3:36,0:18,18:18,3566,,,,
8877689391,4/14/2016,21129,18.98 miles,18.98 miles,. miles,10.55 miles,7.75 miles,.59 miles,.02 miles,1:08,4:58,0:13,17:41,3793,,,20.39999962,20
8877689391,4/15/2016,13422,7.17 miles,7.17 miles,. miles,.05 miles,7.01 miles,.05 miles,.01 miles,1:46,4:41,0:01,17:32,3934,,,,
8877689391,4/16/2016,29326,25.29 miles,25.29 miles,. miles,13.24 miles,10.71 miles,1.21 miles,. miles,1:34,7:09,0:29,14:48,4547,,,,
8877689391,4/17/2016,15118,8.87 miles,8.87 miles,. miles,. miles,8.79 miles,.07 miles,. miles,0:58,5:07,0:15,17:40,3545,,,,
8877689391,4/18/2016,11423,8.67 miles,8.67 miles,. miles,2.44 miles,5.94 miles,.27 miles,. miles,0:29,3:11,0:05,20:15,2761,,,,
8877689391,4/19/2016,18785,17.4 miles,17.4 miles,. miles,12.15 miles,5.03 miles,.18 miles,. miles,1:22,3:34,0:13,18:51,3676,,,,
8877689391,4/20/2016,19948,18.11 miles,18.11 miles,. miles,11.02 miles,6.34 miles,.69 miles,. miles,1:13,3:45,0:19,18:43,3679,,,,
8877689391,4/21/2016,19377,17.62 miles,17.62 miles,. miles,12.29 miles,4.89 miles,.42 miles,. miles,1:22,3:46,0:13,18:39,3659,,,,
8877689391,4/22/2016,18258,16.31 miles,16.31 miles,. miles,10.23 miles,5.97 miles,.03 miles,.05 miles,1:01,3:56,0:02,19:01,3427,,,,
8877689391,4/23/2016,11200,7.43 miles,7.43 miles,. miles,. miles,7.4 miles,. miles,.01 miles,1:42,5:00,0:06,17:12,3891,,,,
8877689391,4/24/2016,16674,15.74 miles,15.74 miles,. miles,11.01 miles,4.69 miles,.01 miles,. miles,1:04,3:47,0:01,19:08,3455,,,,
8877689391,4/25/2016,12986,8.74 miles,8.74 miles,. miles,2.37 miles,6.27 miles,.07 miles,.01 miles,1:53,3:38,0:08,18:21,3802,,,,
8877689391,4/26/2016,11101,8.43 miles,8.43 miles,. miles,1.76 miles,6.5 miles,.13 miles,. miles,0:22,4:18,0:03,19:17,2860,,,,
8877689391,4/27/2016,23629,20.65 miles,20.65 miles,. miles,13.07 miles,7.1 miles,.44 miles,. miles,1:33,3:55,0:08,18:24,3808,,,,
8877689391,4/28/2016,14890,11.3 miles,11.3 miles,. miles,4.93 miles,5.97 miles,.38 miles,. miles,0:58,3:51,0:08,19:03,3060,,,,
8877689391,4/29/2016,9733,7.39 miles,7.39 miles,. miles,1.38 miles,5.79 miles,.17 miles,. miles,0:18,3:30,0:05,20:07,2698,,,,
8877689391,4/30/2016,27745,26.72 miles,26.72 miles,. miles,21.66 miles,4.93 miles,.08 miles,. miles,2:04,3:43,0:04,18:09,4398,,,,
8877689391,5/1/2016,10930,8.32 miles,8.32 miles,. miles,3.13 miles,4.57 miles,.57 miles,. miles,0:36,2:46,0:12,20:26,2786,,,,
8877689391,5/2/2016,4790,3.64 miles,3.64 miles,. miles,. miles,3.56 miles,. miles,. miles,0:00,1:45,0:00,22:15,2189,,,,
8877689391,5/3/2016,10818,8.21 miles,8.21 miles,. miles,1.39 miles,6.67 miles,.1 miles,.01 miles,0:19,3:49,0:03,19:49,2817,,,,
8877689391,5/4/2016,18193,16.3 miles,16.3 miles,. miles,10.42 miles,5.53 miles,.31 miles,. miles,1:06,3:32,0:08,19:14,3477,,,,
8877689391,5/5/2016,14055,10.67 miles,10.67 miles,. miles,5.46 miles,4.37 miles,.82 miles,. miles,1:07,3:08,0:15,19:30,3052,,,,
8877689391,5/6/2016,21727,19.34 miles,19.34 miles,. miles,12.79 miles,6.16 miles,.29 miles,. miles,1:36,3:52,0:17,18:15,4015,,,,
8877689391,5/7/2016,12332,8.13 miles,8.13 miles,. miles,.08 miles,6.99 miles,.96 miles,. miles,1:45,4:31,0:28,17:16,4142,,,,
8877689391,5/8/2016,10686,8.11 miles,8.11 miles,. miles,1.08 miles,6.8 miles,.2 miles,. miles,0:17,4:05,0:04,19:34,2847,,,,
8877689391,5/9/2016,20226,18.25 miles,18.25 miles,. miles,11.1 miles,6.24 miles,.8 miles,.05 miles,1:13,3:37,0:19,18:51,3710,,,,
8877689391,5/10/2016,10733,8.15 miles,8.15 miles,. miles,1.35 miles,6.28 miles,.46 miles,. miles,0:18,3:44,0:11,19:47,2832,,,,
8877689391,5/11/2016,21420,19.56 miles,19.56 miles,. miles,13.22 miles,5.89 miles,.41 miles,. miles,1:28,3:33,0:12,18:47,3832,,,,
8877689391,5/12/2016,8064,6.12 miles,6.12 miles,. miles,1.82 miles,4.25 miles,.04 miles,. miles,0:23,2:17,0:01,12:50,1849,,,,
